price,sold,tagText,shipping_price,tagText_encoded,final_price,log_sold,adjustable,and,bed,bedroom,bedside,bench,black,cabinet,cabinets,chair,chairs,charging,chest,closet,clothes,coffee,computer,conversation,couch,cushions,desk,dining,drawer,drawers,dresser,dressing,end,fabric,folding,for,frame,furniture,gaming,garden,glass,hanging,home,household,inch,kitchen,large,leather,led,light,lights,living,lounge,makeup,metal,mirror,modern,nightstand,of,office,organizer,ottoman,outdoor,patio,piece,pieces,portable,power,rack,rattan,room,round,seat,sectional,set,sets,shaped,shelf,shelves,shoe,shoes,side,simple,small,sofa,space,stand,station,steel,stool,storage,swing,table,tables,top,tv,up,upholstered,vanity,velvet,wardrobe,white,wicker,with,wood,wooden
58.94,0,Free shipping,0.0,1,58.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4254901615636123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30594684054834326,0.0,0.0,0.0,0.0,0.3154046505527576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2870588138450005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5307352121724979,0.0,0.24823379706400786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18448244413245396,0.4076004677830566,0.0
100.62,1,Free shipping,0.0,1,100.62,0.6931471805599453,0.3232893077009016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3191423732227882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3238976865798229,0.0,0.0,0.0,0.3023004928337771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3944064875781493,0.0,0.0,0.2261307601566217,0.0,0.0,0.0,0.0,0.0,0.0,0.32030778623845874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18618978830904764,0.37518980200100727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13837256500129344,0.3057240621897564,0.0
74.55,1,Free shipping,0.0,1,74.55,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6203458340357456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2684957514790281,0.0,0.0,0.0,0.0,0.0,0.20136800347422007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2610974383057422,0.0,0.0,0.0,0.3347051810121384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3602087035721387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3478534817946639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21967590533944048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15271776586347105,0.0,0.0
159.05,7,Free shipping,0.0,1,159.05,2.0794415416798357,0.0,0.22518728816196662,0.0,0.23503623506863472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7606030253444612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3216334173427556,0.26128276355100044,0.0,0.0,0.0,0.0,0.0,0.19595836488534266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32467718251042726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.49,0,Free shipping,0.0,1,125.49,0.0,0.0,0.0,0.46258663749603673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5258234026077279,0.0,0.0,0.0,0.3955868585212327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5569577640393791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2069599925630536,0.0,0.0
113.88,1,Free shipping,0.0,1,113.88,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23607768013411687,0.0,0.0,0.0,0.0,0.29744437782062205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25155843066627387,0.40871301559434936,0.49402307117856936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25393904395957534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3280082656725282,0.0,0.0,0.0,0.0,0.1671989244338462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2477505593756995,0.0,0.23247197870751563,0.25681491730346934,0.0
56.73,0,Free shipping,0.0,1,56.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2974064562393094,0.26472377816722437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22283925044976474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3251154567849253,0.0,0.0,0.0,0.304522923089912,0.0,0.0,0.0,0.18748714811361591,0.0,0.0,0.0,0.0,0.6894176941437589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28797730967050794,0.0
72.01,0,Free shipping,0.0,1,72.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.738683346474799,0.0,0.0,0.0,0.0,0.0,0.0,0.3462825373551021,0.0,0.0,0.0,0.26051488091574915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3898113751839202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30990050472031766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1362941074899088,0.0,0.0
135.54,1,Free shipping,0.0,1,135.54,0.6931471805599453,0.2609035206572841,0.1692074793282976,0.0,0.0,0.0,0.0,0.254806405743492,0.0,0.0,0.2017430410638195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21344896119212184,0.0,0.0,0.0,0.23730954621712003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24513618335526796,0.0,0.25849734937992697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18249385317857197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4902723667105359,0.0,0.0,0.0,0.0,0.0,0.0,0.16063177288756472,0.0,0.1502603708911017,0.0,0.0,0.0,0.0,0.0,0.4841081093310883,0.0,0.0,0.0,0.0,0.11167053320741692,0.0,0.0
82.24,1,Free shipping,0.0,1,82.24,0.6931471805599453,0.2491528076950566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23079303382788433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2602823404152243,0.0,0.0,0.0,0.2613888831148777,0.0,0.0,0.23409560820316985,0.0,0.24685500685266695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17427459695439415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14349286356313998,0.0,0.0,0.0,0.0,0.0,0.6934568822447505,0.0,0.0,0.0,0.0,0.21328211145130205,0.23561561319865287,0.0
250.7,0,Free shipping,0.0,1,250.7,0.0,0.0,0.18050838823927526,0.0,0.0,0.0,0.0,0.2718242349356278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22770463876116634,0.0,0.2578188593251006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291997477424718,0.0,0.0,0.2615081646050313,0.0,0.27576168669331413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19468212298656898,0.0,0.33084117186509066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27327736432738575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5164403777883332,0.0,0.0,0.0,0.0,0.23825741087935745,0.0,0.0
101.44,0,Free shipping,0.0,1,101.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47039101791216903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6129580779424529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30473820564215676,0.0,0.2225779305693176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33642483737318024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2821907823028071,0.0,0.0,0.0,0.0,0.2603748585787132,0.0,0.0
780.68,0,Free shipping,0.0,1,780.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28129682808106476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23421625752636321,0.0,0.0,0.0,0.0,0.31238966823573017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2003178654657102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6448280540769148,0.0,0.0,0.0,0.0,0.30277891945471314,0.0,0.19147685525368835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41283219114109326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11716735742401121,0.0,0.0
307.48,0,Free shipping,0.0,1,307.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5280163207844797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49541854546866576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3685054595167797,0.0,0.0,0.5609102052389059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1591938998709071,0.0,0.0
143.78,1,Free shipping,0.0,1,143.78,0.6931471805599453,0.0,0.0,0.0,0.2259306845825375,0.0,0.0,0.0,0.2901466854755572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27306042201830777,0.0,0.0,0.2511603949980585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31460968167200287,0.0,0.0,0.0,0.0,0.3135971677027647,0.0,0.33068980480426924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39310683449216477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3277106379442499,0.2054925891850454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3096542702717802,0.0,0.0,0.0,0.0,0.14285758410030702,0.0,0.0
102.21,4,Free shipping,0.0,1,102.21,1.6094379124341003,0.0,0.0,0.0,0.2898939167338342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16113320501139144,0.38953259510375227,0.0,0.0,0.0,0.0,0.36254285151041377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20183941156731863,0.0,0.22464660864346386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25219965175677783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42826100800999084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48477584813336927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1833019922304614,0.0,0.0
262.21,2,Free shipping,0.0,1,262.21,1.0986122886681096,0.0,0.1663624145258531,0.0,0.17363855609363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20986001743492655,0.0,0.0,0.19302879737628786,0.0,0.2927280068988024,0.0,0.0,0.0,0.14476885882393162,0.0,0.0,0.0,0.0,0.27325173992189616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2691143932626663,0.0,0.0,0.24101444872605282,0.0,0.5083019185923873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2726457666103694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14773388391711226,0.0,0.2994342717069796,0.0,0.0,0.0,0.23798414313473187,0.0,0.0,0.0,0.0,0.21958579620148577,0.0,0.0
52.96,2,Free shipping,0.0,1,52.96,1.0986122886681096,0.0,0.17856828373318503,0.0,0.1863782696345119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301570257243695,0.2801318879623223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2071911564688665,0.5008757124650965,0.0,0.0,0.2774310619274677,0.0,0.1553904271699778,0.2722999122973099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27585522417770275,0.0,0.0,0.0,0.0,0.0,0.25828324339591247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16951815671161197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23569661976618383,0.2603772215924399,0.0
87.8,3,Free shipping,0.0,1,87.8,1.3862943611198906,0.41010333000863586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31711144693605137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4132222249272751,0.0,0.23144768866712323,0.0,0.0,0.0,0.0,0.0,0.0,0.35088301674178207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5073251494948459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30923516190886524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17553023974850315,0.0,0.0
96.82,12,Free shipping,0.0,1,96.82,2.5649493574615367,0.29791109204536076,0.0,0.5700093803550433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5892498252477988,0.0,0.0,0.0,0.0,0.0,0.25489171886391093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25502063301636396,0.0,0.3303295617706244
118.64,1,Free shipping,0.0,1,118.64,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7135258335562062,0.0,0.7006289209331292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164.43,4,Free shipping,0.0,1,164.43,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3657307988492821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24247852278646548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3013105132831813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6361944791075547,0.0,0.0,0.0,0.0,0.22539022273236142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3222305935699718,0.371831458859279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1379194198263364,0.0,0.0
67.07,0,Free shipping,0.0,1,67.07,0.0,0.0,0.1534623265435936,0.0,0.16017426094556794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2670863602154451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16796227207753894,0.0,0.0,0.0,0.0,0.17315453114572207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15759290243649704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25150424622976814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2366258361771211,0.0,0.0,0.0,0.14568460969931424,0.0,0.0,0.0,0.0,0.8035554599476087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10127932819756783,0.0,0.0
143.91,1,Free shipping,0.0,1,143.91,0.6931471805599453,0.0,0.14742943206419828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1859767620684893,0.0,0.0,0.1710610299227105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21427524897340974,0.0,0.23848765523206897,0.0,0.0,0.4271712862093132,0.0,0.22522714457108448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26773831112347957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26184186692185024,0.0,0.0,0.0,0.0,0.0,0.6327006102184091,0.0,0.0,0.0,0.0,0.19459569227590728,0.0,0.0
127.97,0,Free shipping,0.0,1,127.97,0.0,0.0,0.21743329568331513,0.0,0.0,0.0,0.0,0.0,0.582893739092747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2522858765601214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38052324846097574,0.39606917729398616,0.3502396819859346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20641342752132102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2869954940808707,0.0,0.0
56.34,0,Free shipping,0.0,1,56.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2918840681135622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4402492731142205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2838412974764056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38788580300234776,0.0,0.0,0.0,0.23881158850297124,0.0,0.0,0.0,0.0,0.4390725880068199,0.46106872318980685,0.0,0.0,0.0,0.0,0.0,0.0,0.16602081235138721,0.0,0.0
82.73,1,Free shipping,0.0,1,82.73,0.6931471805599453,0.0,0.0,0.2778962856943569,0.19662918345706512,0.30281903169285374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2185867912385339,0.0,0.0,0.3371142359792434,0.0,0.0,0.327873983071034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20618970997733038,0.0,0.0,0.0,0.0,0.21256370324470894,0.32209069336340773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19346031966551594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28780183805659765,0.0,0.0,0.0,0.0,0.2904807843512638,0.0,0.0,0.0,0.0,0.0,0.3345892020421874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12433003584349554,0.0,0.0
174.13,0,Free shipping,0.0,1,174.13,0.0,0.38773914864934167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3937198488091111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45806200146261317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3884688118424944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44661588420327425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36667215639790224,0.0
